order,mod,packageId,defName,label,kind,techLevel,marketValue,parent,categories,research,file
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Lindwurm_EggUnfertilized,giant lindwurm egg (unfert.),food/drug,(none),7.0,EggUnfertBase,EggsUnfertilized,,1.6\Defs\ThingDefs_Items\Items_Resource_AnimalProduct.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_EggLindwurmForestFertilized,giant forest lindwurm egg (fert.),food/drug,(none),1500.0,EggFertBase,EggsFertilized,,1.6\Defs\ThingDefs_Items\Items_Resource_AnimalProduct.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_EggLindwurmCaveFertilized,giant cave lindwurm egg (fert.),food/drug,(none),1500.0,EggFertBase,EggsFertilized,,1.6\Defs\ThingDefs_Items\Items_Resource_AnimalProduct.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Webknecht_EggUnfertilized,webknecht egg (unfert.),food/drug,(none),7.0,EggUnfertBase,EggsUnfertilized,,1.6\Defs\ThingDefs_Items\Items_Resource_AnimalProduct.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Webknecht_EggFertilized,webknecht egg (fert.),food/drug,(none),45.0,EggFertBase,EggsFertilized,,1.6\Defs\ThingDefs_Items\Items_Resource_AnimalProduct.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Griffon_EggUnfertilized,griffon egg (unfert.),food/drug,(none),7.0,EggUnfertBase,EggsUnfertilized,,1.6\Defs\ThingDefs_Items\Items_Resource_AnimalProduct.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Griffon_EggFertilized,griffon egg (fert.),food/drug,(none),500.0,EggFertBase,EggsFertilized,,1.6\Defs\ThingDefs_Items\Items_Resource_AnimalProduct.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_HornetJelly,hornet jelly,food/drug,(none),8.0,OrganicProductBase,AnimalProductRaw,,1.6\Defs\ThingDefs_Items\Items_Resource_AnimalProduct.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Leather_Rawhide,rawhide,item,(none),1.1,LeatherBase,Leathers,,1.6\Defs\ThingDefs_Items\Items_Resource_Hides.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Fat,fat,food/drug,(none),1,OrganicProductBase,AnimalProductRaw,,1.6\Defs\ThingDefs_Items\Items_Resource_Ingredients.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Tallow,tallow,food/drug,(none),1.5,RoughPlantBase,Foods,,1.6\Defs\ThingDefs_Items\Items_Resource_Ingredients.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Flour,flour,food/drug,(none),1.5,RoughPlantBase,DankPyon_Flour,,1.6\Defs\ThingDefs_Items\Items_Resource_Ingredients.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Straw,Straw,food/drug,(none),0.7,RoughPlantBase,Foods,,1.6\Defs\ThingDefs_Items\Items_Resource_Ingredients.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Salt,Salt,food/drug,(none),1,RoughPlantBase,DankPyon_Condiments,,1.6\Defs\ThingDefs_Items\Items_Resource_Ingredients.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Sugar,sugar,food/drug,(none),2.2,RoughPlantBase,DankPyon_Condiments,,1.6\Defs\ThingDefs_Items\Items_Resource_Ingredients.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Spices,spices,food/drug,(none),2.5,RoughPlantBase,DankPyon_Condiments,,1.6\Defs\ThingDefs_Items\Items_Resource_Ingredients.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Sausages,Raw sausage,food/drug,(none),10,MealFineBase,Foods,,1.6\Defs\ThingDefs_Items\Items_Resource_Ingredients.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_ComponentBasic,basic component,item,(none),15,ResourceBase,Manufactured,,1.6\Defs\ThingDefs_Items\Items_Resource_Manufactured.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_RepairTools,repair tools,item,(none),15,ResourceBase,Manufactured,,1.6\Defs\ThingDefs_Items\Items_Resource_Manufactured.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Paper,paper,item,(none),2,ResourceBase,Manufactured,,1.6\Defs\ThingDefs_Items\Items_Resource_Manufactured.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_TanningLiquor,tanning liquor,item,(none),2.2,ResourceBase,Manufactured,,1.6\Defs\ThingDefs_Items\Items_Resource_Manufactured.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Mixture_Paper,paper mixture,item,(none),2,ResourceBase,Manufactured,,1.6\Defs\ThingDefs_Items\Items_Resource_Manufactured.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Tar,tar,item,(none),0.9,ResourceBase,Manufactured,,1.6\Defs\ThingDefs_Items\Items_Resource_Manufactured.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Gunpowder,gunpowder,item,(none),0.9,ResourceBase,Manufactured,,1.6\Defs\ThingDefs_Items\Items_Resource_Manufactured.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_ScorpioBolt,scorpio bolts,item,Medieval,3,MakeableShellBase,Manufactured,DankPyon_Ballista,1.6\Defs\ThingDefs_Items\Items_Resource_Manufactured.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_BallistaBolt,ballista bolts,item,Medieval,5,MakeableShellBase,Manufactured,DankPyon_Ballista,1.6\Defs\ThingDefs_Items\Items_Resource_Manufactured.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_StoneBoulder,stone boulder,item,Medieval,20,ResourceBase,DankPyon_TrebuchetAmmo,,1.6\Defs\ThingDefs_Items\Items_Resource_Manufactured.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Artillery_Boulder,stone boulder,projectile,(none),,BaseBullet,,,1.6\Defs\ThingDefs_Items\Items_Resource_Manufactured.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_StoneBoulderTarred,tarred stone boulder,item,Medieval,20,ResourceBase,DankPyon_TrebuchetAmmo,,1.6\Defs\ThingDefs_Items\Items_Resource_Manufactured.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Artillery_BoulderTarred,tarred boulder,projectile,(none),,BaseBullet,,,1.6\Defs\ThingDefs_Items\Items_Resource_Manufactured.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_HerbalExtract,herbal extract,item,Neolithic,,MedicineBase,Medicine,,1.6\Defs\ThingDefs_Items\Items_Resource_Manufactured.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_SchratHeart,heart of the forest,item,(none),810,DankPyon_AlchemyIngredientsBase,DankPyon_AlchemyIngredients,,1.6\Defs\ThingDefs_Items\Items_Resource_MonsterCrafting.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_AncientWood,ancient wood,item,(none),725,DankPyon_AlchemyIngredientsBase,DankPyon_AlchemyIngredients,,1.6\Defs\ThingDefs_Items\Items_Resource_MonsterCrafting.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_GlowingResin,glowing resin,item,(none),625,DankPyon_AlchemyIngredientsBase,DankPyon_AlchemyIngredients,,1.6\Defs\ThingDefs_Items\Items_Resource_MonsterCrafting.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_UnholdBones,giant bones,item,(none),280,DankPyon_AlchemyIngredientsBase,DankPyon_AlchemyIngredients,,1.6\Defs\ThingDefs_Items\Items_Resource_MonsterCrafting.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_ThickUnholdFur,thick unhold fur,item,(none),375,DankPyon_AlchemyIngredientsBase,DankPyon_AlchemyIngredients,,1.6\Defs\ThingDefs_Items\Items_Resource_MonsterCrafting.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_UnholdHide,unhold hide,item,(none),250,DankPyon_AlchemyIngredientsBase,DankPyon_AlchemyIngredients,,1.6\Defs\ThingDefs_Items\Items_Resource_MonsterCrafting.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_UnholdHeart,unhold heart,item,(none),280,DankPyon_AlchemyIngredientsBase,DankPyon_AlchemyIngredients,,1.6\Defs\ThingDefs_Items\Items_Resource_MonsterCrafting.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_TrollHeart,blue heart,item,(none),280,DankPyon_AlchemyIngredientsBase,DankPyon_AlchemyIngredients,,1.6\Defs\ThingDefs_Items\Items_Resource_MonsterCrafting.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Gossamer,gossamer,item,(none),90,DankPyon_AlchemyIngredientsBase,DankPyon_AlchemyIngredients,,1.6\Defs\ThingDefs_Items\Items_Resource_MonsterCrafting.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_PoisonGland,poison gland,item,(none),65,DankPyon_AlchemyIngredientsBase,DankPyon_AlchemyIngredients,,1.6\Defs\ThingDefs_Items\Items_Resource_MonsterCrafting.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_RedbackPoisonGland,redback poison gland,item,(none),350,DankPyon_AlchemyIngredientsBase,DankPyon_AlchemyIngredients,,1.6\Defs\ThingDefs_Items\Items_Resource_MonsterCrafting.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_LindwurmBlood,lindwurm blood,item,(none),500,DankPyon_AlchemyIngredientsBase,DankPyon_AlchemyIngredients,,1.6\Defs\ThingDefs_Items\Items_Resource_MonsterCrafting.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_LindwurmBones,lindwurm bones,item,(none),550,DankPyon_AlchemyIngredientsBase,DankPyon_AlchemyIngredients,,1.6\Defs\ThingDefs_Items\Items_Resource_MonsterCrafting.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_LindwurmScales,lindwurm broad scales,item,(none),750,DankPyon_AlchemyIngredientsBase,DankPyon_AlchemyIngredients,,1.6\Defs\ThingDefs_Items\Items_Resource_MonsterCrafting.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_NachHorns,nachzehrer horn,item,(none),95,DankPyon_AlchemyIngredientsBase,DankPyon_AlchemyIngredients,,1.6\Defs\ThingDefs_Items\Items_Resource_MonsterCrafting.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_ParchedSkin,parched skin,item,(none),150,DankPyon_AlchemyIngredientsBase,DankPyon_AlchemyIngredients,,1.6\Defs\ThingDefs_Items\Items_Resource_MonsterCrafting.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_PetrifiedScream,petrified scream,item,(none),185,DankPyon_AlchemyIngredientsBase,DankPyon_AlchemyIngredients,,1.6\Defs\ThingDefs_Items\Items_Resource_MonsterCrafting.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_ThirdEye,third eye,item,(none),185,DankPyon_AlchemyIngredientsBase,DankPyon_AlchemyIngredients,,1.6\Defs\ThingDefs_Items\Items_Resource_MonsterCrafting.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_AdrenalineGland,adrenaline gland,item,(none),100,DankPyon_AlchemyIngredientsBase,DankPyon_AlchemyIngredients,,1.6\Defs\ThingDefs_Items\Items_Resource_MonsterCrafting.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_RawFlax,Flax,food/drug,(none),0.7,RoughPlantBase,Foods,,1.6\Defs\ThingDefs_Items\Items_Resource_RawPlant.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Silkworm,silkworm,food/drug,(none),5,RoughPlantBase,FoodRaw,,1.6\Defs\ThingDefs_Items\Items_Resource_RawPlant.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_RawCotton,cotton,item,(none),1,ResourceBase,ResourcesRaw,,1.6\Defs\ThingDefs_Items\Items_Resource_RawPlant.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_RawWheat,wheat,food/drug,(none),1.1,RoughPlantBase,DankPyon_Cereal,,1.6\Defs\ThingDefs_Items\Items_Resource_RawPlant.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_RawGrapes,grapes,food/drug,(none),1.2,PlantFoodRawBase,PlantFoodRaw,,1.6\Defs\ThingDefs_Items\Items_Resource_RawPlant.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Sugarcane,sugarcane,food/drug,(none),1.2,RoughPlantBase,Foods,,1.6\Defs\ThingDefs_Items\Items_Resource_RawPlant.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_RawHerb,raw herbs,food/drug,(none),1.3,RoughPlantBase,Foods,,1.6\Defs\ThingDefs_Items\Items_Resource_RawPlant.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_RawTomatoes,tomatoes,food/drug,(none),1.1,PlantFoodRawBase,PlantFoodRaw,,1.6\Defs\ThingDefs_Items\Items_Resource_RawPlant.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_RawApples,apples,food/drug,(none),1.1,PlantFoodRawBase,PlantFoodRaw,,1.6\Defs\ThingDefs_Items\Items_Resource_RawPlant.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_RawLemons,lemons,food/drug,(none),1.1,PlantFoodRawBase,PlantFoodRaw,,1.6\Defs\ThingDefs_Items\Items_Resource_RawPlant.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_RawMulberry,mulberry,food/drug,(none),1.1,PlantFoodRawBase,PlantFoodRaw,,1.6\Defs\ThingDefs_Items\Items_Resource_RawPlant.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_RawCabbages,cabbages,food/drug,(none),1.1,PlantFoodRawBase,PlantFoodRaw,,1.6\Defs\ThingDefs_Items\Items_Resource_RawPlant.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_RawCarrots,carrots,food/drug,(none),1.1,PlantFoodRawBase,PlantFoodRaw,,1.6\Defs\ThingDefs_Items\Items_Resource_RawPlant.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_RawGarlic,garlic,food/drug,(none),1.1,PlantFoodRawBase,PlantFoodRaw,,1.6\Defs\ThingDefs_Items\Items_Resource_RawPlant.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_RawOnions,onions,food/drug,(none),1.1,PlantFoodRawBase,PlantFoodRaw,,1.6\Defs\ThingDefs_Items\Items_Resource_RawPlant.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_RawPumpkins,Pumpkins,food/drug,(none),1.1,PlantFoodRawBase,PlantFoodRaw,,1.6\Defs\ThingDefs_Items\Items_Resource_RawPlant.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_RawLentils,lentils,food/drug,(none),1.1,PlantFoodRawBase,PlantFoodRaw,,1.6\Defs\ThingDefs_Items\Items_Resource_RawPlant.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_GriffonBerry,griffon berry,food/drug,(none),1.1,PlantFoodRawBase,PlantFoodRaw,,1.6\Defs\ThingDefs_Items\Items_Resource_RawPlant.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Bone,bone,food/drug,Neolithic,1.0,ResourceVerbBase,ResourcesRaw,,1.6\Defs\ThingDefs_Items\Items_Resource_Stuff.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Linen,linen,item,(none),1.6,ResourceBase,Textiles,,1.6\Defs\ThingDefs_Items\Items_Resource_Stuff.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Silk,silk,item,(none),5,ResourceBase,Textiles,,1.6\Defs\ThingDefs_Items\Items_Resource_Stuff.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Leather_Rox,Rox Leather,item,(none),14.0,LeatherBase,Leathers,,1.6\Defs\ThingDefs_Items\Items_Resource_Stuff_Leather.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Leather_Griffon,Griffon Leather,item,(none),14.0,LeatherBase,Leathers,,1.6\Defs\ThingDefs_Items\Items_Resource_Stuff_Leather.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Leather_Direwolf,wolfskin,item,(none),3.4,LeatherBase,Leathers,,1.6\Defs\ThingDefs_Items\Items_Resource_Stuff_Leather.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Leather_DireBoar,boarskin,item,(none),3.4,LeatherBase,Leathers,,1.6\Defs\ThingDefs_Items\Items_Resource_Stuff_Leather.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Leather_Hyena,hyena fur,item,(none),3.0,LeatherBase,Leathers,,1.6\Defs\ThingDefs_Items\Items_Resource_Stuff_Leather.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Leather_Troll,troll leather,item,(none),4.2,LeatherBase,Leathers,,1.6\Defs\ThingDefs_Items\Items_Resource_Stuff_Leather.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Leather_Daer,daer leather,item,(none),17.0,LeatherBase,Leathers,,1.6\Defs\ThingDefs_Items\Items_Resource_Stuff_Leather.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Leather_Lindwurm,lindwurm scales,item,(none),20.0,LeatherBase,Leathers,,1.6\Defs\ThingDefs_Items\Items_Resource_Stuff_Leather.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_WoolRox,rox wool,item,(none),2.7,WoolBase,Wools,,1.6\Defs\ThingDefs_Items\Items_Resource_Stuff_Leather.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Clay,clay,item,(none),1.2,ResourceBase,ResourcesRaw,,1.6\Defs\ThingDefs_Items\Items_Resources.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_RawWood,raw wood,item,(none),0.8,ResourceBase,DankPyon_RawWood,,1.6\Defs\ThingDefs_Items\Items_Resources.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_RawDarkWood,dark wood,item,Neolithic,3.2,ResourceVerbBase,DankPyon_RawWood,,1.6\Defs\ThingDefs_Items\Items_Resources.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_DarkWood,dark wood planks,item,Neolithic,3.2,ResourceVerbBase,DankPyon_Wood,,1.6\Defs\ThingDefs_Items\Items_Resources.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Coal,coal chunks,item,(none),1.1,ResourceBase,ResourcesRaw,,1.6\Defs\ThingDefs_Items\Items_Resources.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_IceBlock,Ice,item,(none),3.5,,ResourcesRaw,,1.6\Defs\ThingDefs_Items\Items_Resources.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Waterskin,Waterskin,item,(none),3.5,,ResourcesRaw,,1.6\Defs\ThingDefs_Items\Items_Resources.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Wax,wax,item,(none),1.5,ResourceBase,ResourcesRaw,,1.6\Defs\ThingDefs_Items\Items_Resources.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_QueenBee,oswin queen,item,(none),200,ResourceBase,ResourcesRaw,,1.6\Defs\ThingDefs_Items\Items_Resources.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Honey,smokey honey,food/drug,(none),7.0,OrganicProductBase,DankPyon_Honey,,1.6\Defs\ThingDefs_Items\Items_Resources.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Honeycomb,smokey honeycomb,food/drug,(none),7.0,OrganicProductBase,AnimalProductRaw,,1.6\Defs\ThingDefs_Items\Items_Resources.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_IronOre,iron ore,item,(none),0.4,ResourceBase,DankPyon_RawOres,,1.6\Defs\ThingDefs_Items\Items_Resources.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_IronIngot,iron ingot,item,(none),1.5,ResourceBase,ResourcesRaw,,1.6\Defs\ThingDefs_Items\Items_Resources.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_SilverOre,silver ore,item,(none),1,ResourceBase,DankPyon_RawOres,,1.6\Defs\ThingDefs_Items\Items_Resources.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_GoldOre,gold ore,item,(none),3,ResourceBase,DankPyon_RawOres,,1.6\Defs\ThingDefs_Items\Items_Resources.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_PlasteelOre,raw mithril,item,(none),0.4,ResourceBase,DankPyon_RawOres,,1.6\Defs\ThingDefs_Items\Items_Resources.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Citrine,citrine,item,(none),3.95,DankPyon_GemBase,DankPyon_GemStones,,1.6\Defs\ThingDefs_Items\Items_Resources.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Amber,amber,item,(none),6.25,DankPyon_GemBase,DankPyon_GemStones,,1.6\Defs\ThingDefs_Items\Items_Resources.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Onyx,onyx,item,(none),7.35,DankPyon_GemBase,DankPyon_GemStones,,1.6\Defs\ThingDefs_Items\Items_Resources.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Emerald,emerald,item,(none),10,DankPyon_GemBase,DankPyon_GemStones,,1.6\Defs\ThingDefs_Items\Items_Resources.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Sapphire,sapphire,item,(none),13,DankPyon_GemBase,DankPyon_GemStones,,1.6\Defs\ThingDefs_Items\Items_Resources.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Ruby,ruby,item,(none),16.65,DankPyon_GemBase,DankPyon_GemStones,,1.6\Defs\ThingDefs_Items\Items_Resources.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_UnfinishedHide,unfinished hide,item,(none),,UnfinishedBase,Unfinished,,1.6\Defs\ThingDefs_Items\Items_Unfinished.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_UnfinishedRug,unfinished hide,item,(none),,UnfinishedBase,Unfinished,,1.6\Defs\ThingDefs_Items\Items_Unfinished.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_UnfinishedHideArmor,unfinished hide armor,item,(none),,UnfinishedBase,Unfinished,,1.6\Defs\ThingDefs_Items\Items_Unfinished.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_UnfinishedLivingShield,unfinished living shield,item,(none),,UnfinishedBase,Unfinished,,1.6\Defs\ThingDefs_Items\Items_Unfinished.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_UnfinishedLinduwrmShield,unfinished lindwurm shield,item,(none),,UnfinishedBase,Unfinished,,1.6\Defs\ThingDefs_Items\Items_Unfinished.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_UnfinishedBook,unfinished book,item,(none),,UnfinishedBase,Unfinished,,1.6\Defs\ThingDefs_Items\Items_Unfinished.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_WebknechtWeb,web,projectile,(none),,BaseBullet,,,1.6\Defs\ThingDefs_Misc\Animal_Projectiles.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_AlpSleep,sleep,projectile,(none),,BaseBullet,,,1.6\Defs\ThingDefs_Misc\Animal_Projectiles.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Headgear_WolfTimber,wolf hood (timber),apparel,Medieval,350,DankPyon_AnimalHoodBase,Headgear,,1.6\Defs\ThingDefs_Misc\Apparel_Attachment.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Headgear_WolfArctic,wolf hood (arctic),apparel,Medieval,350,DankPyon_WolfHoodBase,Headgear,,1.6\Defs\ThingDefs_Misc\Apparel_Attachment.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Headgear_BearGrizzly,bear hood (grizzly),apparel,Medieval,550,DankPyon_AnimalHoodBase,Headgear,,1.6\Defs\ThingDefs_Misc\Apparel_Attachment.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Headgear_BearPolar,bear hood (polar),apparel,Medieval,550,DankPyon_BearHoodBase,Headgear,,1.6\Defs\ThingDefs_Misc\Apparel_Attachment.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Apparel_DirewolfPelt,direwolf pelt,apparel,Medieval,450,DankPyon_ArmorAttachmentBase,Apparel,,1.6\Defs\ThingDefs_Misc\Apparel_Attachment.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Apparel_HyenaPelt,hyena pelt,apparel,Medieval,450,DankPyon_ArmorAttachmentBase,Apparel,,1.6\Defs\ThingDefs_Misc\Apparel_Attachment.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Apparel_LindwurmCloak,lindwurm scale cloak,apparel,Medieval,,DankPyon_ArmorAttachmentBase,Apparel,,1.6\Defs\ThingDefs_Misc\Apparel_Attachment.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Apparel_FurCloak,fur cloak,apparel,Medieval,,DankPyon_ArmorAttachmentBase,Apparel,,1.6\Defs\ThingDefs_Misc\Apparel_Attachment.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Apparel_BonePlating,bone plating,apparel,Medieval,,DankPyon_ArmorAttachmentBase,Apparel,,1.6\Defs\ThingDefs_Misc\Apparel_Attachment.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Apparel_AdditionalFurPadding,additional fur padding,apparel,Medieval,,DankPyon_ArmorAttachmentBase,Apparel,,1.6\Defs\ThingDefs_Misc\Apparel_Attachment.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Apparel_RunesAndSigils,runes and sigils,apparel,Medieval,,DankPyon_ArmorAttachmentBase,Apparel,,1.6\Defs\ThingDefs_Misc\Apparel_Attachment.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Apparel_Hauberk,hauberk,apparel,Medieval,,ArmorSmithableBase,Apparel,DankPyon_ChainArmor,1.6\Defs\ThingDefs_Misc\Apparel_ChainArmor.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Apparel_Heavy_Hauberk,heavy hauberk,apparel,Medieval,,ArmorSmithableBase,Apparel,DankPyon_ChainArmor,1.6\Defs\ThingDefs_Misc\Apparel_ChainArmor.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Apparel_Heraldic_Hauberk1c,heraldic heavy hauberk (Amboise),apparel,Medieval,,ArmorSmithableBase,Apparel,,1.6\Defs\ThingDefs_Misc\Apparel_ChainArmor.xml
66,Medieval Overhaul,dankpyon.medieval.overhaul,DankPyon_Apparel_Heraldic_Hauberk2c,heraldic heavy hauberk (Soren),apparel,Medieval,,DankPyon_HeraldicHauberkBase,Apparel,,1.6\Defs\ThingDefs_Misc\Apparel_ChainArmor.xml
